actor,partner,item,x,unique.pair,selector,male,decision,pair,match.pair,dpair
204,227,1,2,1518,1,0,0,2802,3259,1155
204,227,2,2,1518,1,0,0,2802,3259,1155
204,227,3,2,1518,1,0,0,2802,3259,1155
204,227,4,4,1518,1,0,0,2802,3259,1155
204,227,5,2,1518,1,0,0,2802,3259,1155
204,228,1,4,1519,1,0,0,2803,3279,1157
204,228,2,4,1519,1,0,0,2803,3279,1157
204,228,3,2,1519,1,0,0,2803,3279,1157
204,228,4,2,1519,1,0,0,2803,3279,1157
204,228,5,2,1519,1,0,0,2803,3279,1157
204,229,1,2,1520,1,0,0,2804,3299,1161
204,229,2,4,1520,1,0,0,2804,3299,1161
204,229,3,0,1520,1,0,0,2804,3299,1161
204,229,4,2,1520,1,0,0,2804,3299,1161
204,229,5,1,1520,1,0,0,2804,3299,1161
204,230,1,1,1521,1,0,0,2805,3319,1163
204,230,2,2,1521,1,0,0,2805,3319,1163
204,230,3,2,1521,1,0,0,2805,3319,1163
204,230,4,2,1521,1,0,0,2805,3319,1163
204,230,5,0,1521,1,0,0,2805,3319,1163
204,231,1,2,1522,1,0,0,2806,3339,1165
204,231,2,3,1522,1,0,0,2806,3339,1165
204,231,3,2,1522,1,0,0,2806,3339,1165
204,231,4,2,1522,1,0,0,2806,3339,1165
204,231,5,2,1522,1,0,0,2806,3339,1165
204,232,1,2,1523,1,0,0,2807,3358,1167
204,232,2,4,1523,1,0,0,2807,3358,1167
204,232,3,3,1523,1,0,0,2807,3358,1167
204,232,4,3,1523,1,0,0,2807,3358,1167
204,232,5,3,1523,1,0,0,2807,3358,1167
205,213,1,2,1524,1,0,0,2808,2980,1169
205,213,2,4,1524,1,0,0,2808,2980,1169
205,213,3,2,1524,1,0,0,2808,2980,1169
205,213,4,3,1524,1,0,0,2808,2980,1169
205,213,5,1,1524,1,0,0,2808,2980,1169
205,214,1,3,1525,1,0,1,2809,3000,1171
205,214,2,3,1525,1,0,1,2809,3000,1171
205,214,3,3,1525,1,0,1,2809,3000,1171
205,214,4,3,1525,1,0,1,2809,3000,1171
205,214,5,3,1525,1,0,1,2809,3000,1171
205,215,1,0,1526,1,0,1,2810,3020,1173
205,215,2,3,1526,1,0,1,2810,3020,1173
205,215,3,3,1526,1,0,1,2810,3020,1173
205,215,4,3,1526,1,0,1,2810,3020,1173
205,215,5,3,1526,1,0,1,2810,3020,1173
205,216,1,4,1527,1,0,0,2811,3040,1175
205,216,2,2,1527,1,0,0,2811,3040,1175
205,216,3,2,1527,1,0,0,2811,3040,1175
205,216,4,4,1527,1,0,0,2811,3040,1175
205,216,5,3,1527,1,0,0,2811,3040,1175
205,217,1,3,1528,1,0,1,2812,3060,1177
205,217,2,3,1528,1,0,1,2812,3060,1177
205,217,3,3,1528,1,0,1,2812,3060,1177
205,217,4,3,1528,1,0,1,2812,3060,1177
205,217,5,2,1528,1,0,1,2812,3060,1177
205,218,1,3,1529,1,0,1,2813,3080,1179
205,218,2,3,1529,1,0,1,2813,3080,1179
205,218,3,3,1529,1,0,1,2813,3080,1179
205,218,4,3,1529,1,0,1,2813,3080,1179
205,218,5,2,1529,1,0,1,2813,3080,1179
205,219,1,4,1530,1,0,1,2814,3100,1183
205,219,2,4,1530,1,0,1,2814,3100,1183
205,219,3,4,1530,1,0,1,2814,3100,1183
205,219,4,4,1530,1,0,1,2814,3100,1183
205,219,5,4,1530,1,0,1,2814,3100,1183
205,220,1,3,1531,1,0,1,2815,3120,1185
205,220,2,3,1531,1,0,1,2815,3120,1185
205,220,3,2,1531,1,0,1,2815,3120,1185
205,220,4,3,1531,1,0,1,2815,3120,1185
205,220,5,3,1531,1,0,1,2815,3120,1185
205,221,1,1,1532,1,0,1,2816,3140,1187
205,221,2,3,1532,1,0,1,2816,3140,1187
205,221,3,4,1532,1,0,1,2816,3140,1187
205,221,4,4,1532,1,0,1,2816,3140,1187
205,221,5,3,1532,1,0,1,2816,3140,1187
205,222,1,3,1533,1,0,1,2817,3160,1189
205,222,2,2,1533,1,0,1,2817,3160,1189
205,222,3,2,1533,1,0,1,2817,3160,1189
205,222,4,3,1533,1,0,1,2817,3160,1189
205,222,5,3,1533,1,0,1,2817,3160,1189
205,223,1,3,1534,1,0,1,2818,3180,1191
205,223,2,3,1534,1,0,1,2818,3180,1191
205,223,3,3,1534,1,0,1,2818,3180,1191
205,223,4,3,1534,1,0,1,2818,3180,1191
205,223,5,3,1534,1,0,1,2818,3180,1191
205,224,1,1,1535,1,0,1,2819,3200,1193
205,224,2,3,1535,1,0,1,2819,3200,1193
205,224,3,2,1535,1,0,1,2819,3200,1193
205,224,4,4,1535,1,0,1,2819,3200,1193
205,224,5,3,1535,1,0,1,2819,3200,1193
205,225,1,3,1536,1,0,1,2820,3220,1195
205,225,2,3,1536,1,0,1,2820,3220,1195
205,225,3,3,1536,1,0,1,2820,3220,1195
205,225,4,3,1536,1,0,1,2820,3220,1195
205,225,5,3,1536,1,0,1,2820,3220,1195
205,226,1,3,1537,1,0,1,2821,3240,1197
205,226,2,3,1537,1,0,1,2821,3240,1197
205,226,3,3,1537,1,0,1,2821,3240,1197
205,226,4,3,1537,1,0,1,2821,3240,1197
205,226,5,3,1537,1,0,1,2821,3240,1197
205,227,1,3,1538,1,0,0,2822,3260,1199
205,227,2,3,1538,1,0,0,2822,3260,1199
205,227,3,4,1538,1,0,0,2822,3260,1199
205,227,4,4,1538,1,0,0,2822,3260,1199
205,227,5,3,1538,1,0,0,2822,3260,1199
205,228,1,3,1539,1,0,1,2823,3280,1201
205,228,2,3,1539,1,0,1,2823,3280,1201
205,228,3,3,1539,1,0,1,2823,3280,1201
205,228,4,3,1539,1,0,1,2823,3280,1201
205,228,5,3,1539,1,0,1,2823,3280,1201
205,229,1,3,1540,1,0,1,2824,3300,1205
205,229,2,3,1540,1,0,1,2824,3300,1205
205,229,3,3,1540,1,0,1,2824,3300,1205
205,229,4,3,1540,1,0,1,2824,3300,1205
205,229,5,2,1540,1,0,1,2824,3300,1205
205,230,1,3,1541,1,0,1,2825,3320,1207
205,230,2,3,1541,1,0,1,2825,3320,1207
205,230,3,3,1541,1,0,1,2825,3320,1207
205,230,4,3,1541,1,0,1,2825,3320,1207
205,230,5,3,1541,1,0,1,2825,3320,1207
205,231,1,1,1542,1,0,1,2826,3340,1209
205,231,3,3,1542,1,0,1,2826,3340,1209
205,231,4,3,1542,1,0,1,2826,3340,1209
205,231,5,2,1542,1,0,1,2826,3340,1209
205,232,1,0,1543,1,0,1,2827,3359,1211
205,232,2,3,1543,1,0,1,2827,3359,1211
205,232,3,3,1543,1,0,1,2827,3359,1211
205,232,4,3,1543,1,0,1,2827,3359,1211
205,232,5,3,1543,1,0,1,2827,3359,1211
206,213,1,1,1544,1,0,0,2828,2981,1213
206,213,2,1,1544,1,0,0,2828,2981,1213
206,213,3,1,1544,1,0,0,2828,2981,1213
206,213,4,2,1544,1,0,0,2828,2981,1213
206,213,5,1,1544,1,0,0,2828,2981,1213
206,214,1,2,1545,1,0,0,2829,3001,1215
206,214,2,4,1545,1,0,0,2829,3001,1215
206,214,3,3,1545,1,0,0,2829,3001,1215
206,214,4,4,1545,1,0,0,2829,3001,1215
206,214,5,3,1545,1,0,0,2829,3001,1215
206,215,1,1,1546,1,0,0,2830,3021,1217
206,215,2,1,1546,1,0,0,2830,3021,1217
206,215,3,4,1546,1,0,0,2830,3021,1217
206,215,4,3,1546,1,0,0,2830,3021,1217
206,215,5,2,1546,1,0,0,2830,3021,1217
206,216,1,3,1547,1,0,0,2831,3041,1219
206,216,2,4,1547,1,0,0,2831,3041,1219
206,216,3,3,1547,1,0,0,2831,3041,1219
206,216,4,4,1547,1,0,0,2831,3041,1219
206,216,5,3,1547,1,0,0,2831,3041,1219
206,217,1,2,1548,1,0,0,2832,3061,1221
206,217,2,3,1548,1,0,0,2832,3061,1221
206,217,3,2,1548,1,0,0,2832,3061,1221
206,217,4,3,1548,1,0,0,2832,3061,1221
206,217,5,3,1548,1,0,0,2832,3061,1221
206,218,1,4,1549,1,0,1,2833,3081,1223
206,218,2,4,1549,1,0,1,2833,3081,1223
206,218,3,4,1549,1,0,1,2833,3081,1223
206,218,4,4,1549,1,0,1,2833,3081,1223
206,218,5,4,1549,1,0,1,2833,3081,1223
206,219,1,3,1550,1,0,0,2834,3101,1227
206,219,2,4,1550,1,0,0,2834,3101,1227
206,219,3,4,1550,1,0,0,2834,3101,1227
206,219,4,4,1550,1,0,0,2834,3101,1227
206,219,5,3,1550,1,0,0,2834,3101,1227
206,220,1,2,1551,1,0,0,2835,3121,1229
206,220,2,3,1551,1,0,0,2835,3121,1229
206,220,3,2,1551,1,0,0,2835,3121,1229
206,220,4,4,1551,1,0,0,2835,3121,1229
206,220,5,2,1551,1,0,0,2835,3121,1229
206,221,1,0,1552,1,0,0,2836,3141,1231
206,221,2,0,1552,1,0,0,2836,3141,1231
206,221,3,0,1552,1,0,0,2836,3141,1231
206,221,4,0,1552,1,0,0,2836,3141,1231
206,221,5,0,1552,1,0,0,2836,3141,1231
206,222,1,1,1553,1,0,0,2837,3161,1233
206,222,2,3,1553,1,0,0,2837,3161,1233
206,222,3,1,1553,1,0,0,2837,3161,1233
206,222,4,3,1553,1,0,0,2837,3161,1233
206,222,5,1,1553,1,0,0,2837,3161,1233
206,223,1,1,1554,1,0,0,2838,3181,1235
206,223,2,3,1554,1,0,0,2838,3181,1235
206,223,3,3,1554,1,0,0,2838,3181,1235
206,223,4,3,1554,1,0,0,2838,3181,1235
206,223,5,0,1554,1,0,0,2838,3181,1235
206,224,1,3,1555,1,0,0,2839,3201,1237
206,224,2,2,1555,1,0,0,2839,3201,1237
206,224,3,3,1555,1,0,0,2839,3201,1237
206,224,4,3,1555,1,0,0,2839,3201,1237
206,224,5,2,1555,1,0,0,2839,3201,1237
206,225,1,4,1556,1,0,1,2840,3221,1239
206,225,2,4,1556,1,0,1,2840,3221,1239
206,225,3,4,1556,1,0,1,2840,3221,1239
206,225,4,4,1556,1,0,1,2840,3221,1239
206,225,5,4,1556,1,0,1,2840,3221,1239
206,226,1,3,1557,1,0,1,2841,3241,1241
206,226,2,3,1557,1,0,1,2841,3241,1241
206,226,3,4,1557,1,0,1,2841,3241,1241
206,226,4,3,1557,1,0,1,2841,3241,1241
206,226,5,3,1557,1,0,1,2841,3241,1241
206,227,1,2,1558,1,0,0,2842,3261,1243
206,227,2,1,1558,1,0,0,2842,3261,1243
206,227,3,0,1558,1,0,0,2842,3261,1243
206,227,4,3,1558,1,0,0,2842,3261,1243
206,227,5,2,1558,1,0,0,2842,3261,1243
206,228,1,3,1559,1,0,0,2843,3281,1245
206,228,2,4,1559,1,0,0,2843,3281,1245
206,228,3,4,1559,1,0,0,2843,3281,1245
206,228,4,4,1559,1,0,0,2843,3281,1245
206,228,5,3,1559,1,0,0,2843,3281,1245
206,229,1,1,1560,1,0,0,2844,3301,1249
206,229,2,1,1560,1,0,0,2844,3301,1249
206,229,3,1,1560,1,0,0,2844,3301,1249
206,229,4,2,1560,1,0,0,2844,3301,1249
206,229,5,1,1560,1,0,0,2844,3301,1249
206,230,1,1,1561,1,0,0,2845,3321,1251
206,230,2,2,1561,1,0,0,2845,3321,1251
206,230,3,2,1561,1,0,0,2845,3321,1251
206,230,4,1,1561,1,0,0,2845,3321,1251
206,230,5,2,1561,1,0,0,2845,3321,1251
206,231,1,1,1562,1,0,0,2846,3341,1253
206,231,2,1,1562,1,0,0,2846,3341,1253
206,231,3,1,1562,1,0,0,2846,3341,1253
206,231,4,2,1562,1,0,0,2846,3341,1253
206,231,5,1,1562,1,0,0,2846,3341,1253
206,232,1,4,1563,1,0,0,2847,3360,1255
206,232,2,3,1563,1,0,0,2847,3360,1255
206,232,3,4,1563,1,0,0,2847,3360,1255
206,232,4,3,1563,1,0,0,2847,3360,1255
206,232,5,3,1563,1,0,0,2847,3360,1255
207,213,1,2,1564,1,0,0,2848,2982,1257
207,213,2,3,1564,1,0,0,2848,2982,1257
207,213,3,3,1564,1,0,0,2848,2982,1257
207,213,4,3,1564,1,0,0,2848,2982,1257
207,213,5,2,1564,1,0,0,2848,2982,1257
207,214,1,4,1565,1,0,1,2849,3002,1259
207,214,2,4,1565,1,0,1,2849,3002,1259
207,214,3,4,1565,1,0,1,2849,3002,1259
207,214,4,4,1565,1,0,1,2849,3002,1259
207,214,5,4,1565,1,0,1,2849,3002,1259
207,215,1,2,1566,1,0,0,2850,3022,1261
207,215,2,2,1566,1,0,0,2850,3022,1261
207,215,3,2,1566,1,0,0,2850,3022,1261
207,215,4,4,1566,1,0,0,2850,3022,1261
207,215,5,4,1566,1,0,0,2850,3022,1261
207,216,1,2,1567,1,0,1,2851,3042,1263
207,216,2,3,1567,1,0,1,2851,3042,1263
207,216,3,3,1567,1,0,1,2851,3042,1263
207,216,4,3,1567,1,0,1,2851,3042,1263
207,216,5,3,1567,1,0,1,2851,3042,1263
207,217,1,2,1568,1,0,0,2852,3062,1265
207,217,2,3,1568,1,0,0,2852,3062,1265
207,217,3,3,1568,1,0,0,2852,3062,1265
207,217,4,4,1568,1,0,0,2852,3062,1265
207,217,5,2,1568,1,0,0,2852,3062,1265
207,218,1,3,1569,1,0,1,2853,3082,1267
207,218,2,4,1569,1,0,1,2853,3082,1267
207,218,3,4,1569,1,0,1,2853,3082,1267
207,218,4,4,1569,1,0,1,2853,3082,1267
207,218,5,4,1569,1,0,1,2853,3082,1267
207,219,1,2,1570,1,0,1,2854,3102,1271
207,219,2,4,1570,1,0,1,2854,3102,1271
207,219,3,4,1570,1,0,1,2854,3102,1271
207,219,4,4,1570,1,0,1,2854,3102,1271
207,219,5,3,1570,1,0,1,2854,3102,1271
207,220,1,2,1571,1,0,0,2855,3122,1273
207,220,2,3,1571,1,0,0,2855,3122,1273
207,220,3,3,1571,1,0,0,2855,3122,1273
207,220,4,4,1571,1,0,0,2855,3122,1273
207,220,5,2,1571,1,0,0,2855,3122,1273
207,221,1,2,1572,1,0,0,2856,3142,1275
207,221,2,3,1572,1,0,0,2856,3142,1275
207,221,3,2,1572,1,0,0,2856,3142,1275
207,221,4,4,1572,1,0,0,2856,3142,1275
207,221,5,2,1572,1,0,0,2856,3142,1275
207,222,1,2,1573,1,0,0,2857,3162,1277
207,222,2,2,1573,1,0,0,2857,3162,1277
207,222,3,2,1573,1,0,0,2857,3162,1277
207,222,4,2,1573,1,0,0,2857,3162,1277
207,222,5,2,1573,1,0,0,2857,3162,1277
207,223,1,4,1574,1,0,1,2858,3182,1279
207,223,2,4,1574,1,0,1,2858,3182,1279
207,223,3,4,1574,1,0,1,2858,3182,1279
207,223,4,4,1574,1,0,1,2858,3182,1279
207,223,5,4,1574,1,0,1,2858,3182,1279
207,224,1,2,1575,1,0,0,2859,3202,1281
207,224,2,4,1575,1,0,0,2859,3202,1281
207,224,3,4,1575,1,0,0,2859,3202,1281
207,224,4,3,1575,1,0,0,2859,3202,1281
207,224,5,3,1575,1,0,0,2859,3202,1281
207,225,1,4,1576,1,0,1,2860,3222,1283
207,225,2,4,1576,1,0,1,2860,3222,1283
207,225,3,4,1576,1,0,1,2860,3222,1283
207,225,4,4,1576,1,0,1,2860,3222,1283
207,225,5,4,1576,1,0,1,2860,3222,1283
207,226,1,3,1577,1,0,1,2861,3242,1285
207,226,2,4,1577,1,0,1,2861,3242,1285
207,226,3,4,1577,1,0,1,2861,3242,1285
207,226,4,4,1577,1,0,1,2861,3242,1285
207,226,5,4,1577,1,0,1,2861,3242,1285
207,227,1,2,1578,1,0,0,2862,3262,1287
207,227,2,3,1578,1,0,0,2862,3262,1287
207,227,3,3,1578,1,0,0,2862,3262,1287
207,227,4,3,1578,1,0,0,2862,3262,1287
207,227,5,3,1578,1,0,0,2862,3262,1287
207,228,1,3,1579,1,0,1,2863,3282,1289
207,228,2,3,1579,1,0,1,2863,3282,1289
207,228,3,3,1579,1,0,1,2863,3282,1289
207,228,4,3,1579,1,0,1,2863,3282,1289
207,228,5,3,1579,1,0,1,2863,3282,1289
207,229,1,4,1580,1,0,1,2864,3302,1293
207,229,2,4,1580,1,0,1,2864,3302,1293
207,229,3,4,1580,1,0,1,2864,3302,1293
207,229,4,4,1580,1,0,1,2864,3302,1293
207,229,5,4,1580,1,0,1,2864,3302,1293
207,230,1,2,1581,1,0,1,2865,3322,1295
207,230,2,3,1581,1,0,1,2865,3322,1295
207,230,3,3,1581,1,0,1,2865,3322,1295
207,230,4,4,1581,1,0,1,2865,3322,1295
207,230,5,2,1581,1,0,1,2865,3322,1295
207,231,1,2,1582,1,0,0,2866,3342,1297
207,231,2,3,1582,1,0,0,2866,3342,1297
207,231,3,3,1582,1,0,0,2866,3342,1297
207,231,4,4,1582,1,0,0,2866,3342,1297
207,231,5,2,1582,1,0,0,2866,3342,1297
207,232,1,2,1583,1,0,1,2867,3361,1299
207,232,2,3,1583,1,0,1,2867,3361,1299
207,232,3,3,1583,1,0,1,2867,3361,1299
207,232,4,3,1583,1,0,1,2867,3361,1299
207,232,5,3,1583,1,0,1,2867,3361,1299
208,213,1,2,1584,1,0,0,2868,2983,1301
208,213,2,2,1584,1,0,0,2868,2983,1301
208,213,3,2,1584,1,0,0,2868,2983,1301
208,213,4,2,1584,1,0,0,2868,2983,1301
208,214,1,3,1585,1,0,0,2869,3003,1303
208,214,2,3,1585,1,0,0,2869,3003,1303
208,214,4,3,1585,1,0,0,2869,3003,1303
208,215,1,2,1586,1,0,0,2870,3023,1305
208,215,3,3,1586,1,0,0,2870,3023,1305
208,215,4,3,1586,1,0,0,2870,3023,1305
208,216,1,2,1587,1,0,0,2871,3043,1307
208,216,2,4,1587,1,0,0,2871,3043,1307
208,216,4,4,1587,1,0,0,2871,3043,1307
208,217,1,2,1588,1,0,0,2872,3063,1309
208,217,4,2,1588,1,0,0,2872,3063,1309
208,218,1,2,1589,1,0,0,2873,3083,1311
208,219,1,2,1590,1,0,0,2874,3103,1315
208,219,3,3,1590,1,0,0,2874,3103,1315
208,219,4,2,1590,1,0,0,2874,3103,1315
208,220,1,3,1591,1,0,0,2875,3123,1317
208,220,2,3,1591,1,0,0,2875,3123,1317
208,220,3,3,1591,1,0,0,2875,3123,1317
208,220,4,4,1591,1,0,0,2875,3123,1317
208,221,1,1,1592,1,0,0,2876,3143,1319
208,221,2,2,1592,1,0,0,2876,3143,1319
208,221,4,3,1592,1,0,0,2876,3143,1319
208,222,1,2,1593,1,0,0,2877,3163,1321
208,222,2,2,1593,1,0,0,2877,3163,1321
208,222,3,2,1593,1,0,0,2877,3163,1321
208,222,4,2,1593,1,0,0,2877,3163,1321
208,223,1,3,1594,1,0,0,2878,3183,1323
208,223,2,3,1594,1,0,0,2878,3183,1323
208,223,4,4,1594,1,0,0,2878,3183,1323
208,224,1,2,1595,1,0,0,2879,3203,1325
208,224,2,3,1595,1,0,0,2879,3203,1325
208,224,3,3,1595,1,0,0,2879,3203,1325
208,224,4,3,1595,1,0,0,2879,3203,1325
208,225,1,3,1596,1,0,0,2880,3223,1327
208,225,2,3,1596,1,0,0,2880,3223,1327
208,225,4,3,1596,1,0,0,2880,3223,1327
208,226,1,3,1597,1,0,0,2881,3243,1329
208,226,2,3,1597,1,0,0,2881,3243,1329
208,226,4,3,1597,1,0,0,2881,3243,1329
208,227,1,2,1598,1,0,0,2882,3263,1331
208,227,3,2,1598,1,0,0,2882,3263,1331
208,227,4,3,1598,1,0,0,2882,3263,1331
208,227,5,3,1598,1,0,0,2882,3263,1331
208,228,1,3,1599,1,0,0,2883,3283,1333
208,228,4,3,1599,1,0,0,2883,3283,1333
208,229,1,2,1600,1,0,0,2884,3303,1339
208,229,2,3,1600,1,0,0,2884,3303,1339
208,229,3,2,1600,1,0,0,2884,3303,1339
208,229,4,3,1600,1,0,0,2884,3303,1339
208,229,5,2,1600,1,0,0,2884,3303,1339
208,230,1,3,1601,1,0,0,2885,3323,1341
208,230,4,3,1601,1,0,0,2885,3323,1341
208,231,1,2,1602,1,0,0,2886,3343,1343
208,231,2,3,1602,1,0,0,2886,3343,1343
208,232,1,2,1603,1,0,0,2887,3362,1345
208,232,4,3,1603,1,0,0,2887,3362,1345
209,213,1,3,1604,1,0,1,2888,2984,1347
209,213,3,2,1604,1,0,1,2888,2984,1347
209,213,4,1,1604,1,0,1,2888,2984,1347
209,213,5,3,1604,1,0,1,2888,2984,1347
209,214,1,3,1605,1,0,1,2889,3004,1349
209,214,2,4,1605,1,0,1,2889,3004,1349
209,214,3,4,1605,1,0,1,2889,3004,1349
209,214,4,3,1605,1,0,1,2889,3004,1349
209,214,5,2,1605,1,0,1,2889,3004,1349
209,215,1,0,1606,1,0,0,2890,3024,1351
209,215,2,0,1606,1,0,0,2890,3024,1351
209,215,3,0,1606,1,0,0,2890,3024,1351
209,215,4,0,1606,1,0,0,2890,3024,1351
209,215,5,0,1606,1,0,0,2890,3024,1351
209,216,1,4,1607,1,0,0,2891,3044,1353
209,216,3,0,1607,1,0,0,2891,3044,1353
209,216,4,4,1607,1,0,0,2891,3044,1353
209,216,5,2,1607,1,0,0,2891,3044,1353
209,217,1,2,1608,1,0,0,2892,3064,1355
209,217,5,0,1608,1,0,0,2892,3064,1355
209,218,1,4,1609,1,0,1,2893,3084,1357
209,218,4,2,1609,1,0,1,2893,3084,1357
209,218,5,3,1609,1,0,1,2893,3084,1357
209,219,1,2,1610,1,0,0,2894,3104,1361
209,219,2,4,1610,1,0,0,2894,3104,1361
209,219,4,4,1610,1,0,0,2894,3104,1361
209,219,5,3,1610,1,0,0,2894,3104,1361
209,220,1,2,1611,1,0,0,2895,3124,1363
209,220,2,1,1611,1,0,0,2895,3124,1363
209,220,3,0,1611,1,0,0,2895,3124,1363
209,220,4,3,1611,1,0,0,2895,3124,1363
209,220,5,1,1611,1,0,0,2895,3124,1363
209,221,1,1,1612,1,0,0,2896,3144,1365
209,221,3,0,1612,1,0,0,2896,3144,1365
209,221,4,4,1612,1,0,0,2896,3144,1365
209,221,5,0,1612,1,0,0,2896,3144,1365
209,222,1,1,1613,1,0,0,2897,3164,1367
209,222,3,0,1613,1,0,0,2897,3164,1367
209,222,4,3,1613,1,0,0,2897,3164,1367
209,222,5,3,1613,1,0,0,2897,3164,1367
209,223,1,3,1614,1,0,0,2898,3184,1369
209,223,4,4,1614,1,0,0,2898,3184,1369
209,223,5,3,1614,1,0,0,2898,3184,1369
209,224,1,3,1615,1,0,1,2899,3204,1371
209,224,2,3,1615,1,0,1,2899,3204,1371
209,224,4,4,1615,1,0,1,2899,3204,1371
209,224,5,3,1615,1,0,1,2899,3204,1371
209,225,1,4,1616,1,0,1,2900,3224,1373
209,225,3,4,1616,1,0,1,2900,3224,1373
209,225,4,3,1616,1,0,1,2900,3224,1373
209,225,5,4,1616,1,0,1,2900,3224,1373
209,226,1,2,1617,1,0,0,2901,3244,1375
209,226,2,2,1617,1,0,0,2901,3244,1375
209,226,3,4,1617,1,0,0,2901,3244,1375
209,226,4,2,1617,1,0,0,2901,3244,1375
209,226,5,2,1617,1,0,0,2901,3244,1375
209,227,1,2,1618,1,0,0,2902,3264,1377
209,227,3,0,1618,1,0,0,2902,3264,1377
209,227,5,0,1618,1,0,0,2902,3264,1377
209,228,1,4,1619,1,0,1,2903,3284,1379
209,228,2,4,1619,1,0,1,2903,3284,1379
209,228,3,3,1619,1,0,1,2903,3284,1379
209,228,4,4,1619,1,0,1,2903,3284,1379
209,228,5,3,1619,1,0,1,2903,3284,1379
209,229,1,3,1620,1,0,0,2904,3304,1383
209,229,3,4,1620,1,0,0,2904,3304,1383
209,229,5,3,1620,1,0,0,2904,3304,1383
209,230,1,2,1621,1,0,0,2905,3324,1385
209,230,3,0,1621,1,0,0,2905,3324,1385
209,230,4,1,1621,1,0,0,2905,3324,1385
209,230,5,0,1621,1,0,0,2905,3324,1385
209,231,1,1,1622,1,0,0,2906,3344,1387
209,231,3,0,1622,1,0,0,2906,3344,1387
209,231,4,4,1622,1,0,0,2906,3344,1387
209,231,5,1,1622,1,0,0,2906,3344,1387
209,232,1,1,1623,1,0,0,2907,3363,1389
209,232,2,4,1623,1,0,0,2907,3363,1389
209,232,3,4,1623,1,0,0,2907,3363,1389
209,232,4,0,1623,1,0,0,2907,3363,1389
209,232,5,0,1623,1,0,0,2907,3363,1389
210,213,1,2,1624,1,0,0,2908,2985,1391
210,213,2,4,1624,1,0,0,2908,2985,1391
210,213,3,3,1624,1,0,0,2908,2985,1391
210,213,4,4,1624,1,0,0,2908,2985,1391
210,213,5,3,1624,1,0,0,2908,2985,1391
210,214,1,1,1625,1,0,0,2909,3005,1393
210,214,2,4,1625,1,0,0,2909,3005,1393
210,214,3,2,1625,1,0,0,2909,3005,1393
210,214,4,3,1625,1,0,0,2909,3005,1393
210,214,5,2,1625,1,0,0,2909,3005,1393
210,215,1,1,1626,1,0,0,2910,3025,1395
210,215,2,4,1626,1,0,0,2910,3025,1395
210,215,3,3,1626,1,0,0,2910,3025,1395
210,215,4,4,1626,1,0,0,2910,3025,1395
210,215,5,2,1626,1,0,0,2910,3025,1395
210,216,1,2,1627,1,0,0,2911,3045,1397
210,216,2,4,1627,1,0,0,2911,3045,1397
210,216,3,2,1627,1,0,0,2911,3045,1397
210,216,4,4,1627,1,0,0,2911,3045,1397
210,216,5,1,1627,1,0,0,2911,3045,1397
210,217,1,1,1628,1,0,0,2912,3065,1399
210,217,2,4,1628,1,0,0,2912,3065,1399
210,217,3,1,1628,1,0,0,2912,3065,1399
210,217,4,4,1628,1,0,0,2912,3065,1399
210,217,5,1,1628,1,0,0,2912,3065,1399
210,218,1,2,1629,1,0,1,2913,3085,1401
210,218,2,3,1629,1,0,1,2913,3085,1401
210,218,3,4,1629,1,0,1,2913,3085,1401
210,218,4,4,1629,1,0,1,2913,3085,1401
210,218,5,3,1629,1,0,1,2913,3085,1401
210,219,1,2,1630,1,0,0,2914,3105,1405
210,219,2,4,1630,1,0,0,2914,3105,1405
210,219,3,2,1630,1,0,0,2914,3105,1405
210,219,4,4,1630,1,0,0,2914,3105,1405
210,219,5,2,1630,1,0,0,2914,3105,1405
210,220,1,2,1631,1,0,0,2915,3125,1407
210,220,2,4,1631,1,0,0,2915,3125,1407
210,220,3,2,1631,1,0,0,2915,3125,1407
210,220,4,4,1631,1,0,0,2915,3125,1407
210,220,5,2,1631,1,0,0,2915,3125,1407
210,221,1,1,1632,1,0,0,2916,3145,1409
210,221,2,3,1632,1,0,0,2916,3145,1409
210,221,3,2,1632,1,0,0,2916,3145,1409
210,221,4,4,1632,1,0,0,2916,3145,1409
210,221,5,2,1632,1,0,0,2916,3145,1409
210,222,1,2,1633,1,0,0,2917,3165,1411
210,222,2,4,1633,1,0,0,2917,3165,1411
210,222,3,2,1633,1,0,0,2917,3165,1411
210,222,4,4,1633,1,0,0,2917,3165,1411
210,222,5,2,1633,1,0,0,2917,3165,1411
210,223,1,2,1634,1,0,0,2918,3185,1413
210,223,2,4,1634,1,0,0,2918,3185,1413
210,223,3,2,1634,1,0,0,2918,3185,1413
210,223,4,4,1634,1,0,0,2918,3185,1413
210,223,5,2,1634,1,0,0,2918,3185,1413
210,224,1,3,1635,1,0,0,2919,3205,1415
210,224,2,3,1635,1,0,0,2919,3205,1415
210,224,3,3,1635,1,0,0,2919,3205,1415
210,224,4,3,1635,1,0,0,2919,3205,1415
210,224,5,3,1635,1,0,0,2919,3205,1415
210,225,1,4,1636,1,0,1,2920,3225,1417
210,225,2,4,1636,1,0,1,2920,3225,1417
210,225,3,4,1636,1,0,1,2920,3225,1417
210,225,4,3,1636,1,0,1,2920,3225,1417
210,225,5,4,1636,1,0,1,2920,3225,1417
210,226,1,3,1637,1,0,1,2921,3245,1419
210,226,2,4,1637,1,0,1,2921,3245,1419
210,226,3,3,1637,1,0,1,2921,3245,1419
